time_sec,frame,speed_mps,obstacle_ratio,override,brake,collision,roi_lookahead_px,min_obstacle_dist_px
96.300,19749,5.002,0.00000,0,0.000,0,200,
96.350,19750,4.321,0.00000,0,0.000,0,186,
96.400,19751,3.261,0.00000,0,0.000,0,165,
96.450,19752,2.191,0.00000,0,0.000,0,143,
96.500,19753,1.034,0.00000,0,0.000,0,120,
96.550,19754,0.005,0.00000,0,0.000,0,100,
96.600,19755,0.001,0.00000,0,0.000,0,100,
96.650,19756,0.001,0.00000,0,0.000,0,100,
96.700,19757,0.001,0.00000,0,0.000,0,100,
96.750,19758,0.000,0.00000,0,0.000,0,100,
96.800,19759,0.000,0.00000,0,0.000,0,100,
96.850,19760,0.000,0.00000,0,0.000,0,100,
96.900,19761,0.000,0.00000,0,0.000,0,100,
96.950,19762,0.000,0.00000,0,0.000,0,100,
97.000,19763,0.000,0.00000,0,0.000,0,100,
97.050,19764,0.000,0.00000,0,0.000,0,100,
97.100,19765,0.000,0.00000,0,0.000,0,100,
97.150,19766,0.000,0.00000,0,0.000,0,100,
97.200,19767,0.000,0.00000,0,0.000,0,100,
97.250,19768,0.000,0.00000,0,0.000,0,100,
97.300,19769,0.000,0.00000,0,0.000,0,100,
97.350,19770,0.000,0.00000,0,0.000,0,100,
97.400,19771,0.000,0.00000,0,0.000,0,100,
97.450,19772,0.000,0.00000,0,0.000,0,100,
97.500,19773,0.000,0.00000,0,0.000,0,100,
97.550,19774,0.000,0.00000,0,0.000,0,100,
97.600,19775,0.000,0.00000,0,0.000,0,100,
97.650,19776,0.000,0.00000,0,0.000,0,100,
97.700,19777,0.000,0.00000,0,0.000,0,100,
97.750,19778,0.000,0.00000,0,0.000,0,100,
97.800,19779,0.000,0.00000,0,0.000,0,100,
97.850,19780,0.000,0.00000,0,0.000,0,100,
97.900,19781,0.000,0.00000,0,0.000,0,100,
97.950,19782,0.000,0.00000,0,0.000,0,100,
98.000,19783,0.000,0.00000,0,0.000,0,100,
98.050,19784,0.000,0.00000,0,0.000,0,100,
98.100,19785,0.000,0.00000,0,0.000,0,100,
98.150,19786,0.000,0.00000,0,0.000,0,100,
98.200,19787,0.000,0.00000,0,0.000,0,100,
98.250,19788,0.000,0.00000,0,0.000,0,100,
98.300,19789,0.000,0.00000,0,0.000,0,100,
98.350,19790,0.000,0.00000,0,0.000,0,100,
98.400,19791,0.000,0.00000,0,0.000,0,100,
98.450,19792,0.000,0.00000,0,0.000,0,100,
98.500,19793,0.000,0.00000,0,0.000,0,100,
98.550,19794,0.000,0.00000,0,0.000,0,100,
98.600,19795,0.000,0.00000,0,0.000,0,100,
98.650,19796,0.000,0.00000,0,0.000,0,100,
98.700,19797,0.000,0.00000,0,0.000,0,100,
98.750,19798,0.000,0.00000,0,0.000,0,100,
98.800,19799,0.000,0.00000,0,0.000,0,100,
98.850,19800,0.000,0.00000,0,0.000,0,100,
98.900,19801,0.000,0.00000,0,0.000,0,100,
98.950,19802,0.000,0.00000,0,0.000,0,100,
99.000,19803,0.000,0.00000,0,0.000,0,100,
99.050,19804,0.000,0.00000,0,0.000,0,100,
99.100,19805,0.000,0.00000,0,0.000,0,100,
99.150,19806,0.000,0.00000,0,0.000,0,100,
99.200,19807,0.000,0.00000,0,0.000,0,100,
99.250,19808,0.000,0.00000,0,0.000,0,100,
99.300,19809,0.000,0.00000,0,0.000,0,100,
99.350,19810,0.000,0.00000,0,0.000,0,100,
99.400,19811,0.000,0.00000,0,0.000,0,100,
99.450,19812,0.000,0.00000,0,0.000,0,100,
99.500,19813,0.000,0.00000,0,0.000,0,100,
99.550,19814,0.000,0.00000,0,0.000,0,100,
99.600,19815,0.000,0.00000,0,0.000,0,100,
99.650,19816,0.000,0.00000,0,0.000,0,100,
99.700,19817,0.000,0.00000,0,0.000,0,100,
99.750,19818,0.000,0.00000,0,0.000,0,100,
99.800,19819,0.000,0.00000,0,0.000,0,100,
99.850,19820,0.000,0.00000,0,0.000,0,100,
99.900,19821,0.000,0.00000,0,0.000,0,100,
99.950,19822,0.000,0.00000,0,0.000,0,100,
100.000,19823,0.000,0.00000,0,0.000,0,100,
100.050,19824,0.000,0.00000,0,0.000,0,100,
100.100,19825,0.000,0.00000,0,0.000,0,100,
100.150,19826,0.000,0.00000,0,0.000,0,100,
100.200,19827,0.000,0.00000,0,0.000,0,100,
100.250,19828,0.000,0.00000,0,0.000,0,100,
100.300,19829,0.000,0.00000,0,0.000,0,100,
100.350,19830,0.000,0.00000,0,0.000,0,100,
100.400,19831,0.000,0.00000,0,0.000,0,100,
100.450,19832,0.000,0.00000,0,0.000,0,100,
100.500,19833,0.000,0.00000,0,0.000,0,100,
100.550,19834,0.000,0.00000,0,0.000,0,100,
100.600,19835,0.000,0.00000,0,0.000,0,100,
100.650,19836,0.000,0.00000,0,0.000,0,100,
100.700,19837,0.000,0.00000,0,0.000,0,100,
100.750,19838,0.000,0.00000,0,0.000,0,100,
100.800,19839,0.000,0.00000,0,0.000,0,100,
100.850,19840,0.000,0.00000,0,0.000,0,100,
100.900,19841,0.000,0.00000,0,0.000,0,100,
100.950,19842,0.000,0.00000,0,0.000,0,100,
101.000,19843,0.000,0.00000,0,0.000,0,100,
101.050,19844,0.000,0.00000,0,0.000,0,100,
101.100,19845,0.000,0.00000,0,0.000,0,100,
101.150,19846,0.000,0.00000,0,0.000,0,100,
101.200,19847,0.000,0.00000,0,0.000,0,100,
101.250,19848,0.000,0.00000,0,0.000,0,100,
101.300,19849,0.000,0.00000,0,0.000,0,100,
101.350,19850,0.000,0.00000,0,0.000,0,100,
101.400,19851,0.000,0.00000,0,0.000,0,100,
101.450,19852,0.000,0.00000,0,0.000,0,100,
101.500,19853,0.000,0.00000,0,0.000,0,100,
101.550,19854,0.000,0.00000,0,0.000,0,100,
101.600,19855,0.000,0.00000,0,0.000,0,100,
101.650,19856,0.000,0.00000,0,0.000,0,100,
101.700,19857,0.000,0.00000,0,0.000,0,100,
101.750,19858,0.000,0.00000,0,0.000,0,100,
101.800,19859,0.000,0.00000,0,0.000,0,100,
101.850,19860,0.000,0.00000,0,0.000,0,100,
101.900,19861,0.000,0.00000,0,0.000,0,100,
101.950,19862,0.000,0.00000,0,0.000,0,100,
102.000,19863,0.000,0.00000,0,0.000,0,100,
102.050,19864,0.000,0.00000,0,0.000,0,100,
102.100,19865,0.000,0.00000,0,0.000,0,100,
102.150,19866,0.000,0.00000,0,0.000,0,100,
102.200,19867,0.000,0.00000,0,0.000,0,100,
102.250,19868,0.000,0.00000,0,0.000,0,100,
102.300,19869,0.000,0.00000,0,0.000,0,100,
102.350,19870,0.000,0.00000,0,0.000,0,100,
102.400,19871,0.000,0.00000,0,0.000,0,100,
102.450,19872,0.000,0.00000,0,0.000,0,100,
102.500,19873,0.000,0.00000,0,0.000,0,100,
102.550,19874,0.000,0.00000,0,0.000,0,100,
102.600,19875,0.000,0.00000,0,0.000,0,100,
102.650,19876,0.000,0.00000,0,0.000,0,100,
102.700,19877,0.000,0.00000,0,0.000,0,100,
102.750,19878,0.000,0.00000,0,0.000,0,100,
102.800,19879,0.000,0.00000,0,0.000,0,100,
102.850,19880,0.000,0.00000,0,0.000,0,100,
102.900,19881,0.000,0.00000,0,0.000,0,100,
102.950,19882,0.000,0.00000,0,0.000,0,100,
103.000,19883,0.000,0.00000,0,0.000,0,100,
103.050,19884,0.000,0.00000,0,0.000,0,100,
103.100,19885,0.000,0.00000,0,0.000,0,100,
103.150,19886,0.000,0.00000,0,0.000,0,100,
103.200,19887,0.000,0.00000,0,0.000,0,100,
103.250,19888,0.000,0.00000,0,0.000,0,100,
103.300,19889,0.000,0.00000,0,0.000,0,100,
103.350,19890,0.000,0.00000,0,0.000,0,100,
103.400,19891,0.000,0.00000,0,0.000,0,100,
103.450,19892,0.000,0.00000,0,0.000,0,100,
103.500,19893,0.000,0.00000,0,0.000,0,100,
103.550,19894,0.000,0.00000,0,0.000,0,100,
103.600,19895,0.000,0.00000,0,0.000,0,100,
103.650,19896,0.000,0.00000,0,0.000,0,100,
103.700,19897,0.000,0.00000,0,0.000,0,100,
103.750,19898,0.000,0.00000,0,0.000,0,100,
103.800,19899,0.000,0.00000,0,0.000,0,100,
103.850,19900,0.000,0.00000,0,0.000,0,100,
103.900,19901,0.000,0.00000,0,0.000,0,100,
103.950,19902,0.000,0.00000,0,0.000,0,100,
104.000,19903,0.000,0.00000,0,0.000,0,100,
104.050,19904,0.000,0.00000,0,0.000,0,100,
104.100,19905,0.000,0.00000,0,0.000,0,100,
104.150,19906,0.000,0.00000,0,0.000,0,100,
104.200,19907,0.000,0.00000,0,0.000,0,100,
104.250,19908,0.000,0.00000,0,0.000,0,100,
104.300,19909,0.000,0.00000,0,0.000,0,100,
104.350,19910,0.000,0.00000,0,0.000,0,100,
104.400,19911,0.000,0.00000,0,0.000,0,100,
104.450,19912,0.000,0.00000,0,0.000,0,100,
104.500,19913,0.000,0.00000,0,0.000,0,100,
104.550,19914,0.000,0.00000,0,0.000,0,100,
104.600,19915,0.000,0.00000,0,0.000,0,100,
104.650,19916,0.000,0.00000,0,0.000,0,100,
104.700,19917,0.000,0.00000,0,0.000,0,100,
104.750,19918,0.000,0.00000,0,0.000,0,100,
104.800,19919,0.000,0.00000,0,0.000,0,100,
104.850,19920,0.000,0.00000,0,0.000,0,100,
104.900,19921,0.000,0.00000,0,0.000,0,100,
104.950,19922,0.000,0.00000,0,0.000,0,100,
105.000,19923,0.000,0.00000,0,0.000,0,100,
105.050,19924,0.000,0.00000,0,0.000,0,100,
105.100,19925,0.000,0.00000,0,0.000,0,100,
105.150,19926,0.000,0.00000,0,0.000,0,100,
105.200,19927,0.000,0.00000,0,0.000,0,100,
105.250,19928,0.000,0.00000,0,0.000,0,100,
105.300,19929,0.000,0.00000,0,0.000,0,100,
105.350,19930,0.000,0.00000,0,0.000,0,100,
105.400,19931,0.000,0.00000,0,0.000,0,100,
105.450,19932,0.000,0.00000,0,0.000,0,100,
105.500,19933,0.000,0.00000,0,0.000,0,100,
105.550,19934,0.000,0.00000,0,0.000,0,100,
105.600,19935,0.000,0.00000,0,0.000,0,100,
105.650,19936,0.000,0.00000,0,0.000,0,100,
105.700,19937,0.000,0.00000,0,0.000,0,100,
105.750,19938,0.000,0.00000,0,0.000,0,100,
105.800,19939,0.000,0.00000,0,0.000,0,100,
105.850,19940,0.000,0.00000,0,0.000,0,100,
105.900,19941,0.000,0.00000,0,0.000,0,100,
105.950,19942,0.000,0.00000,0,0.000,0,100,
106.000,19943,0.000,0.00000,0,0.000,0,100,
106.050,19944,0.000,0.00000,0,0.000,0,100,
106.100,19945,0.000,0.00000,0,0.000,0,100,
106.150,19946,0.000,0.00000,0,0.000,0,100,
106.200,19947,0.000,0.00000,0,0.000,0,100,
106.250,19948,0.000,0.00000,0,0.000,0,100,
106.300,19949,0.000,0.00000,0,0.000,0,100,
106.350,19950,0.000,0.00000,0,0.000,0,100,
106.400,19951,0.000,0.00000,0,0.000,0,100,
106.450,19952,0.000,0.00000,0,0.000,0,100,
106.500,19953,0.000,0.00000,0,0.000,0,100,
106.550,19954,0.000,0.00000,0,0.000,0,100,
106.600,19955,0.000,0.00000,0,0.000,0,100,
106.650,19956,0.000,0.00000,0,0.000,0,100,
106.700,19957,0.000,0.00000,0,0.000,0,100,
106.750,19958,0.000,0.00000,0,0.000,0,100,
106.800,19959,0.000,0.00000,0,0.000,0,100,
106.850,19960,0.000,0.00000,0,0.000,0,100,
106.900,19961,0.000,0.00000,0,0.000,0,100,
106.950,19962,0.000,0.00000,0,0.000,0,100,
107.000,19963,0.000,0.00000,0,0.000,0,100,
107.050,19964,0.000,0.00000,0,0.000,0,100,
107.100,19965,0.000,0.00000,0,0.000,0,100,
107.150,19966,0.000,0.00000,0,0.000,0,100,
107.200,19967,0.000,0.00000,0,0.000,0,100,
107.250,19968,0.000,0.00000,0,0.000,0,100,
107.300,19969,0.000,0.00000,0,0.000,0,100,
107.350,19970,0.000,0.00000,0,0.000,0,100,
107.400,19971,0.000,0.00000,0,0.000,0,100,
107.450,19972,0.000,0.00000,0,0.000,0,100,
107.500,19973,0.000,0.00000,0,0.000,0,100,
107.550,19974,0.000,0.00000,0,0.000,0,100,
107.600,19975,0.000,0.00000,0,0.000,0,100,
107.650,19976,0.000,0.00000,0,0.000,0,100,
107.700,19977,0.000,0.00000,0,0.000,0,100,
107.750,19978,0.000,0.00000,0,0.000,0,100,
107.800,19979,0.000,0.00000,0,0.000,0,100,
107.850,19980,0.000,0.00000,0,0.000,0,100,
107.900,19981,0.000,0.00000,0,0.000,0,100,
107.950,19982,0.000,0.00000,0,0.000,0,100,
108.000,19983,0.000,0.00000,0,0.000,0,100,
108.050,19984,0.000,0.00000,0,0.000,0,100,
108.100,19985,0.000,0.00000,0,0.000,0,100,
108.150,19986,0.000,0.00000,0,0.000,0,100,
108.200,19987,0.000,0.00000,0,0.000,0,100,
108.250,19988,0.000,0.00000,0,0.000,0,100,
108.300,19989,0.000,0.00000,0,0.000,0,100,
108.350,19990,0.000,0.00000,0,0.000,0,100,
108.400,19991,0.000,0.00000,0,0.000,0,100,
108.450,19992,0.000,0.00000,0,0.000,0,100,
108.500,19993,0.000,0.00000,0,0.000,0,100,
108.550,19994,0.000,0.00000,0,0.000,0,100,
108.600,19995,0.000,0.00000,0,0.000,0,100,
108.650,19996,0.000,0.00000,0,0.000,0,100,
108.700,19997,0.000,0.00000,0,0.000,0,100,
108.750,19998,0.000,0.00000,0,0.000,0,100,
108.800,19999,0.000,0.00000,0,0.000,0,100,
108.850,20000,0.000,0.00000,0,0.000,0,100,
108.900,20001,0.000,0.00000,0,0.000,0,100,
108.950,20002,0.000,0.00000,0,0.000,0,100,
109.000,20003,0.000,0.00000,0,0.000,0,100,
109.050,20004,0.000,0.00000,0,0.000,0,100,
109.100,20005,0.000,0.00000,0,0.000,0,100,
109.150,20006,0.000,0.00000,0,0.000,0,100,
109.200,20007,0.000,0.00000,0,0.000,0,100,
109.250,20008,0.000,0.00000,0,0.000,0,100,
109.300,20009,0.000,0.00000,0,0.000,0,100,
109.350,20010,0.000,0.00000,0,0.000,0,100,
109.400,20011,0.000,0.00000,0,0.000,0,100,
109.450,20012,0.000,0.00000,0,0.000,0,100,
109.500,20013,0.000,0.00000,0,0.000,0,100,
109.550,20014,0.000,0.00000,0,0.000,0,100,
109.600,20015,0.000,0.00000,0,0.000,0,100,
109.650,20016,0.000,0.00000,0,0.000,0,100,
109.700,20017,0.000,0.00000,0,0.000,0,100,
109.750,20018,0.000,0.00000,0,0.000,0,100,
109.800,20019,0.000,0.00000,0,0.000,0,100,
109.850,20020,0.000,0.00000,0,0.000,0,100,
109.900,20021,0.000,0.00000,0,0.000,0,100,
109.950,20022,0.000,0.00000,0,0.000,0,100,
110.000,20023,0.000,0.00000,0,0.000,0,100,
110.050,20024,0.000,0.00000,0,0.000,0,100,
110.100,20025,0.000,0.00000,0,0.000,0,100,
110.150,20026,0.000,0.00000,0,0.000,0,100,
110.200,20027,0.000,0.00000,0,0.000,0,100,
110.250,20028,0.000,0.00000,0,0.000,0,100,
110.300,20029,0.000,0.00000,0,0.000,0,100,
110.350,20030,0.000,0.00000,0,0.000,0,100,
110.400,20031,0.000,0.00000,0,0.000,0,100,
110.450,20032,0.000,0.00000,0,0.000,0,100,
110.500,20033,0.000,0.00000,0,0.000,0,100,
110.550,20034,0.000,0.00000,0,0.000,0,100,
110.600,20035,0.000,0.00000,0,0.000,0,100,
110.650,20036,0.000,0.00000,0,0.000,0,100,
110.700,20037,0.000,0.00000,0,0.000,0,100,
110.750,20038,0.000,0.00000,0,0.000,0,100,
110.800,20039,0.000,0.00000,0,0.000,0,100,
110.850,20040,0.000,0.00000,0,0.000,0,100,
110.900,20041,0.000,0.00000,0,0.000,0,100,
110.950,20042,0.000,0.00000,0,0.000,0,100,
111.000,20043,0.000,0.00000,0,0.000,0,100,
111.050,20044,0.000,0.00000,0,0.000,0,100,
111.100,20045,0.000,0.00000,0,0.000,0,100,
111.150,20046,0.000,0.00000,0,0.000,0,100,
111.200,20047,0.000,0.00000,0,0.000,0,100,
111.250,20048,0.000,0.00000,0,0.000,0,100,
111.300,20049,0.000,0.00000,0,0.000,0,100,
111.350,20050,0.000,0.00000,0,0.000,0,100,
111.400,20051,0.000,0.00000,0,0.000,0,100,
111.450,20052,0.000,0.00000,0,0.000,0,100,
111.500,20053,0.000,0.00000,0,0.000,0,100,
111.550,20054,0.000,0.00000,0,0.000,0,100,
111.600,20055,0.000,0.00000,0,0.000,0,100,
111.650,20056,0.000,0.00000,0,0.000,0,100,
111.700,20057,0.000,0.00000,0,0.000,0,100,
111.750,20058,0.000,0.00000,0,0.000,0,100,
111.800,20059,0.000,0.00000,0,0.000,0,100,
111.850,20060,0.000,0.00000,0,0.000,0,100,
111.900,20061,0.000,0.00000,0,0.000,0,100,
111.950,20062,0.000,0.00000,0,0.000,0,100,
112.000,20063,0.000,0.00000,0,0.000,0,100,
112.050,20064,0.000,0.00000,0,0.000,0,100,
112.100,20065,0.000,0.00000,0,0.000,0,100,
112.150,20066,0.000,0.00000,0,0.000,0,100,
112.200,20067,0.000,0.00000,0,0.000,0,100,
112.250,20068,0.000,0.00000,0,0.000,0,100,
112.300,20069,0.000,0.00000,0,0.000,0,100,
112.350,20070,0.000,0.00000,0,0.000,0,100,
112.400,20071,0.000,0.00000,0,0.000,0,100,
112.450,20072,0.000,0.00000,0,0.000,0,100,
112.500,20073,0.000,0.00000,0,0.000,0,100,
112.550,20074,0.000,0.00000,0,0.000,0,100,
112.600,20075,0.000,0.00000,0,0.000,0,100,
112.650,20076,0.000,0.00000,0,0.000,0,100,
112.700,20077,0.000,0.00000,0,0.000,0,100,
112.750,20078,0.000,0.00000,0,0.000,0,100,
112.800,20079,0.000,0.00000,0,0.000,0,100,
112.850,20080,0.000,0.00000,0,0.000,0,100,
112.900,20081,0.000,0.00000,0,0.000,0,100,
112.950,20082,0.000,0.00000,0,0.000,0,100,
113.000,20083,0.000,0.00000,0,0.000,0,100,
113.050,20084,0.000,0.00000,0,0.000,0,100,
113.100,20085,0.000,0.00000,0,0.000,0,100,
113.150,20086,0.000,0.00000,0,0.000,0,100,
113.200,20087,0.000,0.00000,0,0.000,0,100,
113.250,20088,0.000,0.00000,0,0.000,0,100,
113.300,20089,0.000,0.00000,0,0.000,0,100,
113.350,20090,0.000,0.00000,0,0.000,0,100,
113.400,20091,0.000,0.00000,0,0.000,0,100,
113.450,20092,0.000,0.00000,0,0.000,0,100,
113.500,20093,0.000,0.00000,0,0.000,0,100,
113.550,20094,0.000,0.00000,0,0.000,0,100,
113.600,20095,0.000,0.00000,0,0.000,0,100,
113.650,20096,0.000,0.00000,0,0.000,0,100,
113.700,20097,0.000,0.00000,0,0.000,0,100,
113.750,20098,0.000,0.00000,0,0.000,0,100,
113.800,20099,0.000,0.00000,0,0.000,0,100,
113.850,20100,0.000,0.00000,0,0.000,0,100,
113.900,20101,0.000,0.00000,0,0.000,0,100,
113.950,20102,0.000,0.00000,0,0.000,0,100,
114.000,20103,0.000,0.00000,0,0.000,0,100,
114.050,20104,0.000,0.00000,0,0.000,0,100,
114.100,20105,0.000,0.00000,0,0.000,0,100,
114.150,20106,0.000,0.00000,0,0.000,0,100,
114.200,20107,0.000,0.00000,0,0.000,0,100,
114.250,20108,0.000,0.00000,0,0.000,0,100,
114.300,20109,0.099,0.00000,0,0.000,0,101,
114.350,20110,0.247,0.00000,0,0.000,0,104,
114.400,20111,0.478,0.00000,0,0.000,0,109,
114.450,20112,0.711,0.00000,0,0.000,0,114,
114.500,20113,0.985,0.00000,0,0.000,0,119,
114.550,20114,1.245,0.00000,0,0.000,0,124,
114.600,20115,1.520,0.00000,0,0.000,0,130,
114.650,20116,1.831,0.00000,0,0.000,0,136,
114.700,20117,2.115,0.00000,0,0.000,0,142,
114.750,20118,2.401,0.00000,0,0.000,0,148,
114.800,20119,2.698,0.00000,0,0.000,0,153,
114.850,20120,3.005,0.00000,0,0.000,0,160,
114.900,20121,3.318,0.00000,0,0.000,0,166,
114.950,20122,3.623,0.00000,0,0.000,0,172,
115.000,20123,3.918,0.00000,0,0.000,0,178,
115.050,20124,4.203,0.00000,0,0.000,0,184,
115.100,20125,4.482,0.00000,0,0.000,0,189,
115.150,20126,4.733,0.00000,0,0.000,0,194,
115.200,20127,4.867,0.00000,0,0.000,0,197,
115.250,20128,4.840,0.00000,0,0.000,0,196,
115.300,20129,4.713,0.00000,0,0.000,0,194,
115.350,20130,4.576,0.00000,0,0.000,0,191,
115.400,20131,4.460,0.00000,0,0.000,0,189,
115.450,20132,4.375,0.00000,0,0.000,0,187,
115.500,20133,4.302,0.00000,0,0.000,0,186,
115.550,20134,4.256,0.00000,0,0.000,0,185,
115.600,20135,4.237,0.00000,0,0.000,0,184,
115.650,20136,4.239,0.00000,0,0.000,0,184,
115.700,20137,4.236,0.00000,0,0.000,0,184,
115.750,20138,4.221,0.00000,0,0.000,0,184,
115.800,20139,4.184,0.00000,0,0.000,0,183,
115.850,20140,4.141,0.00000,0,0.000,0,182,
115.900,20141,4.094,0.00000,0,0.000,0,181,
115.950,20142,4.062,0.00000,0,0.000,0,181,
116.000,20143,4.090,0.00000,0,0.000,0,181,
116.050,20144,4.210,0.00000,0,0.000,0,184,
116.100,20145,4.394,0.00000,0,0.000,0,187,
116.150,20146,4.614,0.00000,0,0.000,0,192,
116.200,20147,4.854,0.00000,0,0.000,0,197,
116.250,20148,5.092,0.00000,0,0.000,0,201,
116.300,20149,5.344,0.00000,0,0.000,0,206,
116.350,20150,5.374,0.00000,0,0.000,0,207,
116.400,20151,5.446,0.00000,0,0.000,0,208,
116.450,20152,5.728,0.00000,0,0.000,0,214,
116.500,20153,5.868,0.00000,0,0.000,0,217,
116.550,20154,6.083,0.00000,0,0.000,0,221,
116.600,20155,6.286,0.00000,0,0.000,0,225,
116.650,20156,6.581,0.00000,0,0.000,0,231,
116.700,20157,6.830,0.00000,0,0.000,0,236,
116.750,20158,7.094,0.00000,0,0.000,0,241,
116.800,20159,7.312,0.00000,0,0.000,0,246,
116.850,20160,7.592,0.00000,0,0.000,0,251,
116.900,20161,7.839,0.00000,0,0.000,0,256,
116.950,20162,8.103,0.00000,0,0.000,0,262,
117.000,20163,8.287,0.00000,0,0.000,0,265,
117.050,20164,8.416,0.00000,0,0.000,0,268,
117.100,20165,8.390,0.00000,0,0.000,0,267,
117.150,20166,8.350,0.00000,0,0.000,0,267,
117.200,20167,8.249,0.00000,0,0.000,0,264,
117.250,20168,8.139,0.00000,0,0.000,0,262,
117.300,20169,8.018,0.00000,0,0.000,0,260,
117.350,20170,7.927,0.00000,0,0.000,0,258,
117.400,20171,7.863,0.00000,0,0.000,0,257,
117.450,20172,7.880,0.00000,0,0.000,0,257,
117.500,20173,7.885,0.00000,0,0.000,0,257,
117.550,20174,7.967,0.00000,0,0.000,0,259,
117.600,20175,8.033,0.00000,0,0.000,0,260,
117.650,20176,8.084,0.00000,0,0.000,0,261,
117.700,20177,8.108,0.00000,0,0.000,0,262,
117.750,20178,8.149,0.00000,0,0.000,0,262,
117.800,20179,8.117,0.00000,0,0.000,0,262,
117.850,20180,8.120,0.00000,0,0.000,0,262,
117.900,20181,8.063,0.00000,0,0.000,0,261,
117.950,20182,8.056,0.00000,0,0.000,0,261,
118.000,20183,7.998,0.00000,0,0.000,0,259,
118.050,20184,8.004,0.00000,1,1.000,0,260,253
118.100,20185,8.000,0.00000,1,1.000,0,260,248
118.150,20186,8.015,0.00000,0,0.000,0,260,
118.200,20187,7.911,0.00000,0,0.000,0,258,
118.250,20188,7.777,0.00000,0,0.000,0,255,
118.300,20189,7.544,0.00000,0,0.000,0,250,
118.350,20190,7.339,0.00000,0,0.000,0,246,
118.400,20191,7.063,0.00000,0,0.000,0,241,
118.450,20192,6.838,0.00000,0,0.000,0,236,
118.500,20193,6.547,0.00000,0,0.000,0,230,
118.550,20194,6.067,0.00000,0,0.000,0,221,
118.600,20195,4.726,0.00000,0,0.000,0,194,
118.650,20196,3.377,0.00000,0,0.000,0,167,
118.700,20197,2.033,0.00000,0,0.000,0,140,
118.750,20198,2.168,0.00000,0,0.000,0,143,
118.800,20199,2.323,0.00000,0,0.000,0,146,
118.850,20200,2.532,0.00000,0,0.000,0,150,
118.900,20201,2.741,0.00000,0,0.000,0,154,
118.950,20202,2.993,0.00000,0,0.000,0,159,
119.000,20203,3.273,0.00000,0,0.000,0,165,
119.050,20204,3.564,0.00000,0,0.000,0,171,
119.100,20205,3.854,0.00000,0,0.000,0,177,
119.150,20206,4.142,0.00000,0,0.000,0,182,
119.200,20207,4.428,0.00000,0,0.000,0,188,
119.250,20208,4.709,0.00000,0,0.000,0,194,
119.300,20209,4.987,0.00000,0,0.000,0,199,
119.350,20210,5.264,0.00000,0,0.000,0,205,
119.400,20211,5.496,0.00000,0,0.000,0,209,
119.450,20212,5.531,0.00000,0,0.000,0,210,
119.500,20213,5.716,0.00000,0,0.000,0,214,
119.550,20214,5.891,0.00000,0,0.000,0,217,
119.600,20215,6.121,0.00000,0,0.000,0,222,
119.650,20216,6.391,0.00000,0,0.000,0,227,
119.700,20217,6.603,0.00000,0,0.000,0,232,
119.750,20218,6.848,0.00000,0,0.000,0,236,
119.800,20219,7.115,0.00000,0,0.000,0,242,
119.850,20220,7.367,0.00000,0,0.000,0,247,
119.900,20221,7.622,0.00000,0,0.000,0,252,
119.950,20222,7.884,0.00000,0,0.000,0,257,
120.000,20223,8.131,0.00000,0,0.000,0,262,
